"id","item_type","item_variability","session","response","bs_variance","ws_variance"
16,"Untreated",0.150390576722733,9,0,0.75,0.25
17,"Untreated",0.119221200975322,9,0,0.75,0.25
18,"Untreated",-0.841643022993258,9,0,0.75,0.25
19,"Treated",1.56831933544738,9,1,0.75,0.25
20,"Untreated",1.28878742141954,9,1,0.75,0.25
21,"Treated",0.0102405462998827,9,0,0.75,0.25
22,"Treated",-1.06828373629563,9,0,0.75,0.25
23,"Treated",-1.17836806661052,9,0,0.75,0.25
24,"Untreated",0.418378488729262,9,1,0.75,0.25
25,"Treated",-0.239487422334339,9,1,0.75,0.25
26,"Untreated",-0.272845815590253,9,0,0.75,0.25
27,"Untreated",-0.291145597797638,9,0,0.75,0.25
28,"Treated",1.28820430382395,9,1,0.75,0.25
29,"Untreated",0.444317577625005,9,1,0.75,0.25
30,"Untreated",-0.266300438249222,9,0,0.75,0.25
31,"Treated",-2.23666866738817,9,0,0.75,0.25
32,"Untreated",1.116078610626,9,0,0.75,0.25
33,"Untreated",0.522871758952875,9,1,0.75,0.25
34,"Untreated",0.112757670530857,9,0,0.75,0.25
35,"Treated",0.187240372486616,9,0,0.75,0.25
36,"Untreated",-0.724679637106406,9,0,0.75,0.25
37,"Untreated",-0.0971817010062557,9,1,0.75,0.25
38,"Untreated",-1.81572282377787,9,0,0.75,0.25
39,"Treated",-0.0750139202510033,9,0,0.75,0.25
40,"Untreated",-0.428443578814009,9,1,0.75,0.25
41,"Treated",-1.07507156257209,9,0,0.75,0.25
42,"Treated",1.03515805517419,9,0,0.75,0.25
43,"Treated",-0.564798341281592,9,1,0.75,0.25
44,"Untreated",1.38041510128181,9,0,0.75,0.25
45,"Untreated",0.414840632092612,9,0,0.75,0.25
46,"Treated",-0.749311240805021,9,1,0.75,0.25
47,"Untreated",0.764573893677194,9,1,0.75,0.25
48,"Untreated",1.96644771736846,9,1,0.75,0.25
49,"Untreated",0.043292590958662,9,1,0.75,0.25
50,"Untreated",0.123663050791428,9,0,0.75,0.25
51,"Treated",0.706451378544499,9,1,0.75,0.25
52,"Treated",-0.929803905646992,9,0,0.75,0.25
53,"Untreated",-0.295029231808316,9,0,0.75,0.25
54,"Untreated",-0.639898413460485,9,1,0.75,0.25
55,"Treated",-0.17221890355268,9,0,0.75,0.25
56,"Treated",0.762872101789548,9,1,0.75,0.25
57,"Treated",-0.243246793378619,9,0,0.75,0.25
58,"Untreated",-0.999052259615702,9,0,0.75,0.25
59,"Untreated",-0.137737510283172,9,0,0.75,0.25
60,"Treated",-0.138256271327495,9,1,0.75,0.25
1,"Untreated",-0.864848049498564,10,0,0.75,0.25
2,"Treated",-0.825868416342084,10,1,0.75,0.25
3,"Untreated",0.702188656095125,10,1,0.75,0.25
4,"Untreated",-1.27585236131515,10,0,0.75,0.25
5,"Treated",0.713836479750768,10,1,0.75,0.25
6,"Treated",1.32778480667684,10,1,0.75,0.25
7,"Untreated",-0.49173050409288,10,0,0.75,0.25
8,"Treated",-0.147771246671273,10,1,0.75,0.25
9,"Untreated",0.988858637643493,10,0,0.75,0.25
10,"Treated",-1.24644728797682,10,0,0.75,0.25
11,"Treated",-1.05787183915392,10,0,0.75,0.25
12,"Treated",0.720609229270213,10,1,0.75,0.25
13,"Treated",-1.60817395216246,10,0,0.75,0.25
14,"Treated",-0.775797314502509,10,0,0.75,0.25
15,"Untreated",0.684792623519675,10,1,0.75,0.25
16,"Untreated",0.150390576722733,10,0,0.75,0.25
17,"Untreated",0.119221200975322,10,0,0.75,0.25
18,"Untreated",-0.841643022993258,10,1,0.75,0.25
19,"Treated",1.56831933544738,10,0,0.75,0.25
20,"Untreated",1.28878742141954,10,1,0.75,0.25
21,"Treated",0.0102405462998827,10,1,0.75,0.25
22,"Treated",-1.06828373629563,10,1,0.75,0.25
23,"Treated",-1.17836806661052,10,0,0.75,0.25
24,"Untreated",0.418378488729262,10,1,0.75,0.25
25,"Treated",-0.239487422334339,10,1,0.75,0.25
26,"Untreated",-0.272845815590253,10,0,0.75,0.25
27,"Untreated",-0.291145597797638,10,1,0.75,0.25
28,"Treated",1.28820430382395,10,1,0.75,0.25
29,"Untreated",0.444317577625005,10,0,0.75,0.25
30,"Untreated",-0.266300438249222,10,0,0.75,0.25
31,"Treated",-2.23666866738817,10,0,0.75,0.25
32,"Untreated",1.116078610626,10,1,0.75,0.25
33,"Untreated",0.522871758952875,10,1,0.75,0.25
34,"Untreated",0.112757670530857,10,1,0.75,0.25
35,"Treated",0.187240372486616,10,1,0.75,0.25
36,"Untreated",-0.724679637106406,10,0,0.75,0.25
37,"Untreated",-0.0971817010062557,10,0,0.75,0.25
38,"Untreated",-1.81572282377787,10,0,0.75,0.25
39,"Treated",-0.0750139202510033,10,0,0.75,0.25
40,"Untreated",-0.428443578814009,10,1,0.75,0.25
41,"Treated",-1.07507156257209,10,0,0.75,0.25
42,"Treated",1.03515805517419,10,0,0.75,0.25
43,"Treated",-0.564798341281592,10,1,0.75,0.25
44,"Untreated",1.38041510128181,10,1,0.75,0.25
45,"Untreated",0.414840632092612,10,1,0.75,0.25
46,"Treated",-0.749311240805021,10,0,0.75,0.25
47,"Untreated",0.764573893677194,10,1,0.75,0.25
48,"Untreated",1.96644771736846,10,1,0.75,0.25
49,"Untreated",0.043292590958662,10,0,0.75,0.25
50,"Untreated",0.123663050791428,10,0,0.75,0.25
51,"Treated",0.706451378544499,10,1,0.75,0.25
52,"Treated",-0.929803905646992,10,1,0.75,0.25
53,"Untreated",-0.295029231808316,10,0,0.75,0.25
54,"Untreated",-0.639898413460485,10,0,0.75,0.25
55,"Treated",-0.17221890355268,10,0,0.75,0.25
56,"Treated",0.762872101789548,10,0,0.75,0.25
57,"Treated",-0.243246793378619,10,0,0.75,0.25
58,"Untreated",-0.999052259615702,10,0,0.75,0.25
59,"Untreated",-0.137737510283172,10,1,0.75,0.25
60,"Treated",-0.138256271327495,10,1,0.75,0.25
1,"Untreated",-0.864848049498564,11,0,0.75,0.25
2,"Treated",-0.825868416342084,11,0,0.75,0.25
3,"Untreated",0.702188656095125,11,0,0.75,0.25
4,"Untreated",-1.27585236131515,11,0,0.75,0.25
5,"Treated",0.713836479750768,11,1,0.75,0.25
6,"Treated",1.32778480667684,11,0,0.75,0.25
7,"Untreated",-0.49173050409288,11,1,0.75,0.25
8,"Treated",-0.147771246671273,11,1,0.75,0.25
9,"Untreated",0.988858637643493,11,0,0.75,0.25
10,"Treated",-1.24644728797682,11,0,0.75,0.25
11,"Treated",-1.05787183915392,11,0,0.75,0.25
12,"Treated",0.720609229270213,11,0,0.75,0.25
13,"Treated",-1.60817395216246,11,1,0.75,0.25
14,"Treated",-0.775797314502509,11,0,0.75,0.25
15,"Untreated",0.684792623519675,11,0,0.75,0.25
16,"Untreated",0.150390576722733,11,0,0.75,0.25
17,"Untreated",0.119221200975322,11,0,0.75,0.25
18,"Untreated",-0.841643022993258,11,0,0.75,0.25
19,"Treated",1.56831933544738,11,1,0.75,0.25
20,"Untreated",1.28878742141954,11,0,0.75,0.25
21,"Treated",0.0102405462998827,11,1,0.75,0.25
22,"Treated",-1.06828373629563,11,0,0.75,0.25
23,"Treated",-1.17836806661052,11,1,0.75,0.25
24,"Untreated",0.418378488729262,11,0,0.75,0.25
25,"Treated",-0.239487422334339,11,1,0.75,0.25
26,"Untreated",-0.272845815590253,11,0,0.75,0.25
27,"Untreated",-0.291145597797638,11,0,0.75,0.25
28,"Treated",1.28820430382395,11,1,0.75,0.25
29,"Untreated",0.444317577625005,11,1,0.75,0.25
30,"Untreated",-0.266300438249222,11,0,0.75,0.25
31,"Treated",-2.23666866738817,11,1,0.75,0.25
32,"Untreated",1.116078610626,11,1,0.75,0.25
33,"Untreated",0.522871758952875,11,1,0.75,0.25
34,"Untreated",0.112757670530857,11,0,0.75,0.25
35,"Treated",0.187240372486616,11,1,0.75,0.25
36,"Untreated",-0.724679637106406,11,0,0.75,0.25
37,"Untreated",-0.0971817010062557,11,0,0.75,0.25
38,"Untreated",-1.81572282377787,11,0,0.75,0.25
39,"Treated",-0.0750139202510033,11,0,0.75,0.25
40,"Untreated",-0.428443578814009,11,0,0.75,0.25
41,"Treated",-1.07507156257209,11,1,0.75,0.25
42,"Treated",1.03515805517419,11,1,0.75,0.25
43,"Treated",-0.564798341281592,11,0,0.75,0.25
44,"Untreated",1.38041510128181,11,1,0.75,0.25
45,"Untreated",0.414840632092612,11,0,0.75,0.25
46,"Treated",-0.749311240805021,11,0,0.75,0.25
47,"Untreated",0.764573893677194,11,0,0.75,0.25
48,"Untreated",1.96644771736846,11,1,0.75,0.25
49,"Untreated",0.043292590958662,11,0,0.75,0.25
50,"Untreated",0.123663050791428,11,0,0.75,0.25
51,"Treated",0.706451378544499,11,1,0.75,0.25
52,"Treated",-0.929803905646992,11,1,0.75,0.25
53,"Untreated",-0.295029231808316,11,0,0.75,0.25
54,"Untreated",-0.639898413460485,11,0,0.75,0.25
55,"Treated",-0.17221890355268,11,1,0.75,0.25
56,"Treated",0.762872101789548,11,1,0.75,0.25
57,"Treated",-0.243246793378619,11,1,0.75,0.25
58,"Untreated",-0.999052259615702,11,0,0.75,0.25
59,"Untreated",-0.137737510283172,11,1,0.75,0.25
60,"Treated",-0.138256271327495,11,1,0.75,0.25
1,"Untreated",-0.864848049498564,12,1,0.75,0.25
2,"Treated",-0.825868416342084,12,0,0.75,0.25
3,"Untreated",0.702188656095125,12,1,0.75,0.25
4,"Untreated",-1.27585236131515,12,0,0.75,0.25
5,"Treated",0.713836479750768,12,1,0.75,0.25
6,"Treated",1.32778480667684,12,1,0.75,0.25
7,"Untreated",-0.49173050409288,12,0,0.75,0.25
8,"Treated",-0.147771246671273,12,0,0.75,0.25
9,"Untreated",0.988858637643493,12,1,0.75,0.25
10,"Treated",-1.24644728797682,12,1,0.75,0.25
11,"Treated",-1.05787183915392,12,0,0.75,0.25
12,"Treated",0.720609229270213,12,0,0.75,0.25
13,"Treated",-1.60817395216246,12,0,0.75,0.25
14,"Treated",-0.775797314502509,12,1,0.75,0.25
15,"Untreated",0.684792623519675,12,0,0.75,0.25
16,"Untreated",0.150390576722733,12,1,0.75,0.25
17,"Untreated",0.119221200975322,12,0,0.75,0.25
18,"Untreated",-0.841643022993258,12,0,0.75,0.25
19,"Treated",1.56831933544738,12,1,0.75,0.25
20,"Untreated",1.28878742141954,12,0,0.75,0.25
21,"Treated",0.0102405462998827,12,0,0.75,0.25
22,"Treated",-1.06828373629563,12,0,0.75,0.25
23,"Treated",-1.17836806661052,12,0,0.75,0.25
24,"Untreated",0.418378488729262,12,0,0.75,0.25
25,"Treated",-0.239487422334339,12,1,0.75,0.25
26,"Untreated",-0.272845815590253,12,0,0.75,0.25
27,"Untreated",-0.291145597797638,12,0,0.75,0.25
28,"Treated",1.28820430382395,12,1,0.75,0.25
29,"Untreated",0.444317577625005,12,0,0.75,0.25
30,"Untreated",-0.266300438249222,12,1,0.75,0.25
31,"Treated",-2.23666866738817,12,0,0.75,0.25
32,"Untreated",1.116078610626,12,1,0.75,0.25
33,"Untreated",0.522871758952875,12,0,0.75,0.25
34,"Untreated",0.112757670530857,12,0,0.75,0.25
35,"Treated",0.187240372486616,12,0,0.75,0.25
36,"Untreated",-0.724679637106406,12,0,0.75,0.25
37,"Untreated",-0.0971817010062557,12,0,0.75,0.25
38,"Untreated",-1.81572282377787,12,0,0.75,0.25
39,"Treated",-0.0750139202510033,12,1,0.75,0.25
40,"Untreated",-0.428443578814009,12,0,0.75,0.25
41,"Treated",-1.07507156257209,12,0,0.75,0.25
42,"Treated",1.03515805517419,12,1,0.75,0.25
43,"Treated",-0.564798341281592,12,0,0.75,0.25
44,"Untreated",1.38041510128181,12,0,0.75,0.25
45,"Untreated",0.414840632092612,12,0,0.75,0.25
46,"Treated",-0.749311240805021,12,1,0.75,0.25
47,"Untreated",0.764573893677194,12,1,0.75,0.25
48,"Untreated",1.96644771736846,12,1,0.75,0.25
49,"Untreated",0.043292590958662,12,0,0.75,0.25
50,"Untreated",0.123663050791428,12,1,0.75,0.25
51,"Treated",0.706451378544499,12,1,0.75,0.25
52,"Treated",-0.929803905646992,12,1,0.75,0.25
53,"Untreated",-0.295029231808316,12,0,0.75,0.25
54,"Untreated",-0.639898413460485,12,1,0.75,0.25
55,"Treated",-0.17221890355268,12,1,0.75,0.25
56,"Treated",0.762872101789548,12,1,0.75,0.25
57,"Treated",-0.243246793378619,12,1,0.75,0.25
58,"Untreated",-0.999052259615702,12,0,0.75,0.25
59,"Untreated",-0.137737510283172,12,0,0.75,0.25
60,"Treated",-0.138256271327495,12,1,0.75,0.25
1,"Untreated",-0.864848049498564,13,0,0.75,0.25
2,"Treated",-0.825868416342084,13,1,0.75,0.25
3,"Untreated",0.702188656095125,13,0,0.75,0.25
4,"Untreated",-1.27585236131515,13,0,0.75,0.25
5,"Treated",0.713836479750768,13,1,0.75,0.25
6,"Treated",1.32778480667684,13,1,0.75,0.25
7,"Untreated",-0.49173050409288,13,0,0.75,0.25
8,"Treated",-0.147771246671273,13,0,0.75,0.25
9,"Untreated",0.988858637643493,13,0,0.75,0.25
10,"Treated",-1.24644728797682,13,0,0.75,0.25
11,"Treated",-1.05787183915392,13,1,0.75,0.25
12,"Treated",0.720609229270213,13,1,0.75,0.25
13,"Treated",-1.60817395216246,13,0,0.75,0.25
14,"Treated",-0.775797314502509,13,1,0.75,0.25
15,"Untreated",0.684792623519675,13,1,0.75,0.25
16,"Untreated",0.150390576722733,13,0,0.75,0.25
17,"Untreated",0.119221200975322,13,0,0.75,0.25
18,"Untreated",-0.841643022993258,13,0,0.75,0.25
19,"Treated",1.56831933544738,13,1,0.75,0.25
20,"Untreated",1.28878742141954,13,0,0.75,0.25
21,"Treated",0.0102405462998827,13,1,0.75,0.25
22,"Treated",-1.06828373629563,13,1,0.75,0.25
23,"Treated",-1.17836806661052,13,0,0.75,0.25
24,"Untreated",0.418378488729262,13,1,0.75,0.25
25,"Treated",-0.239487422334339,13,1,0.75,0.25
26,"Untreated",-0.272845815590253,13,1,0.75,0.25
27,"Untreated",-0.291145597797638,13,0,0.75,0.25
28,"Treated",1.28820430382395,13,1,0.75,0.25
29,"Untreated",0.444317577625005,13,1,0.75,0.25
30,"Untreated",-0.266300438249222,13,1,0.75,0.25
31,"Treated",-2.23666866738817,13,0,0.75,0.25
32,"Untreated",1.116078610626,13,1,0.75,0.25
33,"Untreated",0.522871758952875,13,1,0.75,0.25
34,"Untreated",0.112757670530857,13,1,0.75,0.25
35,"Treated",0.187240372486616,13,1,0.75,0.25
36,"Untreated",-0.724679637106406,13,0,0.75,0.25
37,"Untreated",-0.0971817010062557,13,1,0.75,0.25
38,"Untreated",-1.81572282377787,13,0,0.75,0.25
39,"Treated",-0.0750139202510033,13,1,0.75,0.25
40,"Untreated",-0.428443578814009,13,1,0.75,0.25
41,"Treated",-1.07507156257209,13,1,0.75,0.25
42,"Treated",1.03515805517419,13,1,0.75,0.25
43,"Treated",-0.564798341281592,13,0,0.75,0.25
44,"Untreated",1.38041510128181,13,1,0.75,0.25
45,"Untreated",0.414840632092612,13,1,0.75,0.25
46,"Treated",-0.749311240805021,13,0,0.75,0.25
47,"Untreated",0.764573893677194,13,1,0.75,0.25
48,"Untreated",1.96644771736846,13,1,0.75,0.25
49,"Untreated",0.043292590958662,13,0,0.75,0.25
50,"Untreated",0.123663050791428,13,0,0.75,0.25
51,"Treated",0.706451378544499,13,1,0.75,0.25
52,"Treated",-0.929803905646992,13,1,0.75,0.25
53,"Untreated",-0.295029231808316,13,1,0.75,0.25
54,"Untreated",-0.639898413460485,13,0,0.75,0.25
55,"Treated",-0.17221890355268,13,1,0.75,0.25
56,"Treated",0.762872101789548,13,1,0.75,0.25
57,"Treated",-0.243246793378619,13,1,0.75,0.25
58,"Untreated",-0.999052259615702,13,0,0.75,0.25
59,"Untreated",-0.137737510283172,13,0,0.75,0.25
60,"Treated",-0.138256271327495,13,0,0.75,0.25
1,"Untreated",-0.864848049498564,14,0,0.75,0.25
2,"Treated",-0.825868416342084,14,1,0.75,0.25
3,"Untreated",0.702188656095125,14,1,0.75,0.25
4,"Untreated",-1.27585236131515,14,0,0.75,0.25
5,"Treated",0.713836479750768,14,1,0.75,0.25
6,"Treated",1.32778480667684,14,0,0.75,0.25
7,"Untreated",-0.49173050409288,14,0,0.75,0.25
8,"Treated",-0.147771246671273,14,1,0.75,0.25
9,"Untreated",0.988858637643493,14,1,0.75,0.25
10,"Treated",-1.24644728797682,14,1,0.75,0.25
11,"Treated",-1.05787183915392,14,1,0.75,0.25
12,"Treated",0.720609229270213,14,1,0.75,0.25
13,"Treated",-1.60817395216246,14,0,0.75,0.25
14,"Treated",-0.775797314502509,14,1,0.75,0.25
15,"Untreated",0.684792623519675,14,0,0.75,0.25
16,"Untreated",0.150390576722733,14,0,0.75,0.25
17,"Untreated",0.119221200975322,14,1,0.75,0.25
18,"Untreated",-0.841643022993258,14,0,0.75,0.25
19,"Treated",1.56831933544738,14,1,0.75,0.25
20,"Untreated",1.28878742141954,14,1,0.75,0.25
21,"Treated",0.0102405462998827,14,1,0.75,0.25
22,"Treated",-1.06828373629563,14,0,0.75,0.25
23,"Treated",-1.17836806661052,14,0,0.75,0.25
24,"Untreated",0.418378488729262,14,0,0.75,0.25
25,"Treated",-0.239487422334339,14,1,0.75,0.25
26,"Untreated",-0.272845815590253,14,0,0.75,0.25
27,"Untreated",-0.291145597797638,14,0,0.75,0.25
28,"Treated",1.28820430382395,14,1,0.75,0.25
29,"Untreated",0.444317577625005,14,1,0.75,0.25
30,"Untreated",-0.266300438249222,14,0,0.75,0.25
31,"Treated",-2.23666866738817,14,0,0.75,0.25
32,"Untreated",1.116078610626,14,1,0.75,0.25
33,"Untreated",0.522871758952875,14,0,0.75,0.25
34,"Untreated",0.112757670530857,14,0,0.75,0.25
35,"Treated",0.187240372486616,14,1,0.75,0.25
36,"Untreated",-0.724679637106406,14,1,0.75,0.25
37,"Untreated",-0.0971817010062557,14,1,0.75,0.25
38,"Untreated",-1.81572282377787,14,0,0.75,0.25
39,"Treated",-0.0750139202510033,14,1,0.75,0.25
40,"Untreated",-0.428443578814009,14,0,0.75,0.25
41,"Treated",-1.07507156257209,14,1,0.75,0.25
42,"Treated",1.03515805517419,14,1,0.75,0.25
43,"Treated",-0.564798341281592,14,0,0.75,0.25
44,"Untreated",1.38041510128181,14,1,0.75,0.25
45,"Untreated",0.414840632092612,14,0,0.75,0.25
46,"Treated",-0.749311240805021,14,0,0.75,0.25
47,"Untreated",0.764573893677194,14,1,0.75,0.25
48,"Untreated",1.96644771736846,14,0,0.75,0.25
49,"Untreated",0.043292590958662,14,1,0.75,0.25
50,"Untreated",0.123663050791428,14,0,0.75,0.25
51,"Treated",0.706451378544499,14,1,0.75,0.25
52,"Treated",-0.929803905646992,14,1,0.75,0.25
53,"Untreated",-0.295029231808316,14,1,0.75,0.25
54,"Untreated",-0.639898413460485,14,0,0.75,0.25
55,"Treated",-0.17221890355268,14,1,0.75,0.25
56,"Treated",0.762872101789548,14,1,0.75,0.25
57,"Treated",-0.243246793378619,14,1,0.75,0.25
58,"Untreated",-0.999052259615702,14,0,0.75,0.25
59,"Untreated",-0.137737510283172,14,0,0.75,0.25
60,"Treated",-0.138256271327495,14,1,0.75,0.25
1,"Untreated",-0.864848049498564,15,0,0.75,0.25
2,"Treated",-0.825868416342084,15,1,0.75,0.25
3,"Untreated",0.702188656095125,15,1,0.75,0.25
4,"Untreated",-1.27585236131515,15,0,0.75,0.25
5,"Treated",0.713836479750768,15,1,0.75,0.25
6,"Treated",1.32778480667684,15,1,0.75,0.25
7,"Untreated",-0.49173050409288,15,0,0.75,0.25
8,"Treated",-0.147771246671273,15,1,0.75,0.25
9,"Untreated",0.988858637643493,15,0,0.75,0.25
10,"Treated",-1.24644728797682,15,1,0.75,0.25
11,"Treated",-1.05787183915392,15,1,0.75,0.25
12,"Treated",0.720609229270213,15,1,0.75,0.25
13,"Treated",-1.60817395216246,15,1,0.75,0.25
14,"Treated",-0.775797314502509,15,1,0.75,0.25
15,"Untreated",0.684792623519675,15,1,0.75,0.25
16,"Untreated",0.150390576722733,15,1,0.75,0.25
17,"Untreated",0.119221200975322,15,1,0.75,0.25
18,"Untreated",-0.841643022993258,15,0,0.75,0.25
19,"Treated",1.56831933544738,15,1,0.75,0.25
20,"Untreated",1.28878742141954,15,1,0.75,0.25
21,"Treated",0.0102405462998827,15,1,0.75,0.25
22,"Treated",-1.06828373629563,15,1,0.75,0.25
23,"Treated",-1.17836806661052,15,1,0.75,0.25
24,"Untreated",0.418378488729262,15,0,0.75,0.25
25,"Treated",-0.239487422334339,15,1,0.75,0.25
26,"Untreated",-0.272845815590253,15,1,0.75,0.25
27,"Untreated",-0.291145597797638,15,0,0.75,0.25
28,"Treated",1.28820430382395,15,0,0.75,0.25
29,"Untreated",0.444317577625005,15,1,0.75,0.25
30,"Untreated",-0.266300438249222,15,0,0.75,0.25
31,"Treated",-2.23666866738817,15,0,0.75,0.25
32,"Untreated",1.116078610626,15,1,0.75,0.25
33,"Untreated",0.522871758952875,15,1,0.75,0.25
34,"Untreated",0.112757670530857,15,1,0.75,0.25
35,"Treated",0.187240372486616,15,1,0.75,0.25
36,"Untreated",-0.724679637106406,15,0,0.75,0.25
37,"Untreated",-0.0971817010062557,15,0,0.75,0.25
38,"Untreated",-1.81572282377787,15,0,0.75,0.25
39,"Treated",-0.0750139202510033,15,0,0.75,0.25
40,"Untreated",-0.428443578814009,15,0,0.75,0.25
41,"Treated",-1.07507156257209,15,1,0.75,0.25
42,"Treated",1.03515805517419,15,1,0.75,0.25
43,"Treated",-0.564798341281592,15,1,0.75,0.25
44,"Untreated",1.38041510128181,15,1,0.75,0.25
45,"Untreated",0.414840632092612,15,0,0.75,0.25
46,"Treated",-0.749311240805021,15,0,0.75,0.25
47,"Untreated",0.764573893677194,15,0,0.75,0.25
48,"Untreated",1.96644771736846,15,1,0.75,0.25
49,"Untreated",0.043292590958662,15,1,0.75,0.25
50,"Untreated",0.123663050791428,15,1,0.75,0.25
51,"Treated",0.706451378544499,15,1,0.75,0.25
52,"Treated",-0.929803905646992,15,0,0.75,0.25
53,"Untreated",-0.295029231808316,15,0,0.75,0.25
54,"Untreated",-0.639898413460485,15,1,0.75,0.25
55,"Treated",-0.17221890355268,15,1,0.75,0.25
56,"Treated",0.762872101789548,15,0,0.75,0.25
57,"Treated",-0.243246793378619,15,0,0.75,0.25
58,"Untreated",-0.999052259615702,15,0,0.75,0.25
59,"Untreated",-0.137737510283172,15,0,0.75,0.25
60,"Treated",-0.138256271327495,15,1,0.75,0.25
