"id","item_type","item_variability","session","response","bs_variance","ws_variance"
16,"Untreated",0.609786277147505,9,0,0.75,0.75
17,"Untreated",0.434159320585374,9,1,0.75,0.75
18,"Treated",1.06515187130812,9,1,0.75,0.75
19,"Untreated",-1.09866548200027,9,0,0.75,0.75
20,"Treated",-0.373665106534483,9,1,0.75,0.75
21,"Treated",0.447942289034249,9,1,0.75,0.75
22,"Untreated",0.926550938162341,9,0,0.75,0.75
23,"Treated",-0.0580016245109052,9,0,0.75,0.75
24,"Untreated",0.461544277481553,9,0,0.75,0.75
25,"Treated",0.187991265230265,9,1,0.75,0.75
26,"Treated",-1.55059972809172,9,0,0.75,0.75
27,"Untreated",-0.624975694353135,9,0,0.75,0.75
28,"Treated",0.947380408583788,9,1,0.75,0.75
29,"Treated",0.160504349419969,9,1,0.75,0.75
30,"Treated",-1.44234019034328,9,1,0.75,0.75
31,"Treated",-0.421212726490766,9,0,0.75,0.75
32,"Treated",-0.73379616242696,9,1,0.75,0.75
33,"Treated",0.650864198554617,9,0,0.75,0.75
34,"Untreated",1.03320151772877,9,1,0.75,0.75
35,"Untreated",-1.04146711384451,9,0,0.75,0.75
36,"Untreated",0.129015701813906,9,0,0.75,0.75
37,"Untreated",-0.20383486759057,9,0,0.75,0.75
38,"Untreated",1.29362445119179,9,1,0.75,0.75
39,"Treated",-0.647494889621819,9,0,0.75,0.75
40,"Untreated",0.647680643640084,9,1,0.75,0.75
41,"Treated",-0.252554857972224,9,0,0.75,0.75
42,"Treated",-0.692771368292575,9,1,0.75,0.75
43,"Treated",0.10266229069448,9,1,0.75,0.75
44,"Untreated",0.293273023359404,9,0,0.75,0.75
45,"Untreated",-0.215793779582618,9,0,0.75,0.75
46,"Untreated",-0.0724212140373048,9,1,0.75,0.75
47,"Treated",-1.19610679534177,9,0,0.75,0.75
48,"Treated",-1.04943796128157,9,1,0.75,0.75
49,"Untreated",-0.102402789124448,9,0,0.75,0.75
50,"Treated",0.621574637402877,9,0,0.75,0.75
51,"Treated",-0.621977677867527,9,0,0.75,0.75
52,"Treated",-0.539282656867213,9,0,0.75,0.75
53,"Untreated",-0.558487890746215,9,1,0.75,0.75
54,"Treated",-0.053949805592906,9,1,0.75,0.75
55,"Untreated",0.0467152977817875,9,0,0.75,0.75
56,"Untreated",-0.748359275363863,9,0,0.75,0.75
57,"Treated",1.21846841449044,9,0,0.75,0.75
58,"Treated",-0.980464081630508,9,0,0.75,0.75
59,"Treated",0.851159890772937,9,0,0.75,0.75
60,"Untreated",2.38806532002244,9,0,0.75,0.75
1,"Treated",-0.490149996730723,10,0,0.75,0.75
2,"Treated",-0.794340545755219,10,1,0.75,0.75
3,"Untreated",0.0356990775295135,10,0,0.75,0.75
4,"Treated",0.302018822166666,10,1,0.75,0.75
5,"Untreated",0.0868021082626373,10,0,0.75,0.75
6,"Untreated",0.590399151218269,10,1,0.75,0.75
7,"Untreated",-0.395931105376069,10,0,0.75,0.75
8,"Untreated",-0.510826959933373,10,0,0.75,0.75
9,"Treated",-0.38891378712943,10,0,0.75,0.75
10,"Treated",-0.97120772043012,10,0,0.75,0.75
11,"Untreated",-0.107344559575719,10,1,0.75,0.75
12,"Untreated",0.589113565469986,10,1,0.75,0.75
13,"Untreated",-1.10679796484413,10,0,0.75,0.75
14,"Treated",-0.996444217101136,10,0,0.75,0.75
15,"Untreated",-0.951204047881614,10,1,0.75,0.75
16,"Untreated",0.609786277147505,10,1,0.75,0.75
17,"Untreated",0.434159320585374,10,0,0.75,0.75
18,"Treated",1.06515187130812,10,1,0.75,0.75
19,"Untreated",-1.09866548200027,10,0,0.75,0.75
20,"Treated",-0.373665106534483,10,1,0.75,0.75
21,"Treated",0.447942289034249,10,1,0.75,0.75
22,"Untreated",0.926550938162341,10,0,0.75,0.75
23,"Treated",-0.0580016245109052,10,1,0.75,0.75
24,"Untreated",0.461544277481553,10,1,0.75,0.75
25,"Treated",0.187991265230265,10,1,0.75,0.75
26,"Treated",-1.55059972809172,10,1,0.75,0.75
27,"Untreated",-0.624975694353135,10,0,0.75,0.75
28,"Treated",0.947380408583788,10,1,0.75,0.75
29,"Treated",0.160504349419969,10,1,0.75,0.75
30,"Treated",-1.44234019034328,10,1,0.75,0.75
31,"Treated",-0.421212726490766,10,1,0.75,0.75
32,"Treated",-0.73379616242696,10,0,0.75,0.75
33,"Treated",0.650864198554617,10,1,0.75,0.75
34,"Untreated",1.03320151772877,10,1,0.75,0.75
35,"Untreated",-1.04146711384451,10,1,0.75,0.75
36,"Untreated",0.129015701813906,10,1,0.75,0.75
37,"Untreated",-0.20383486759057,10,0,0.75,0.75
38,"Untreated",1.29362445119179,10,1,0.75,0.75
39,"Treated",-0.647494889621819,10,0,0.75,0.75
40,"Untreated",0.647680643640084,10,0,0.75,0.75
41,"Treated",-0.252554857972224,10,0,0.75,0.75
42,"Treated",-0.692771368292575,10,0,0.75,0.75
43,"Treated",0.10266229069448,10,1,0.75,0.75
44,"Untreated",0.293273023359404,10,0,0.75,0.75
45,"Untreated",-0.215793779582618,10,0,0.75,0.75
46,"Untreated",-0.0724212140373048,10,0,0.75,0.75
47,"Treated",-1.19610679534177,10,0,0.75,0.75
48,"Treated",-1.04943796128157,10,1,0.75,0.75
49,"Untreated",-0.102402789124448,10,0,0.75,0.75
50,"Treated",0.621574637402877,10,1,0.75,0.75
51,"Treated",-0.621977677867527,10,0,0.75,0.75
52,"Treated",-0.539282656867213,10,1,0.75,0.75
53,"Untreated",-0.558487890746215,10,1,0.75,0.75
54,"Treated",-0.053949805592906,10,1,0.75,0.75
55,"Untreated",0.0467152977817875,10,1,0.75,0.75
56,"Untreated",-0.748359275363863,10,0,0.75,0.75
57,"Treated",1.21846841449044,10,1,0.75,0.75
58,"Treated",-0.980464081630508,10,0,0.75,0.75
59,"Treated",0.851159890772937,10,1,0.75,0.75
60,"Untreated",2.38806532002244,10,1,0.75,0.75
1,"Treated",-0.490149996730723,11,1,0.75,0.75
2,"Treated",-0.794340545755219,11,1,0.75,0.75
3,"Untreated",0.0356990775295135,11,0,0.75,0.75
4,"Treated",0.302018822166666,11,1,0.75,0.75
5,"Untreated",0.0868021082626373,11,1,0.75,0.75
6,"Untreated",0.590399151218269,11,1,0.75,0.75
7,"Untreated",-0.395931105376069,11,1,0.75,0.75
8,"Untreated",-0.510826959933373,11,0,0.75,0.75
9,"Treated",-0.38891378712943,11,1,0.75,0.75
10,"Treated",-0.97120772043012,11,1,0.75,0.75
11,"Untreated",-0.107344559575719,11,0,0.75,0.75
12,"Untreated",0.589113565469986,11,1,0.75,0.75
13,"Untreated",-1.10679796484413,11,0,0.75,0.75
14,"Treated",-0.996444217101136,11,0,0.75,0.75
15,"Untreated",-0.951204047881614,11,0,0.75,0.75
16,"Untreated",0.609786277147505,11,0,0.75,0.75
17,"Untreated",0.434159320585374,11,0,0.75,0.75
18,"Treated",1.06515187130812,11,1,0.75,0.75
19,"Untreated",-1.09866548200027,11,0,0.75,0.75
20,"Treated",-0.373665106534483,11,1,0.75,0.75
21,"Treated",0.447942289034249,11,1,0.75,0.75
22,"Untreated",0.926550938162341,11,0,0.75,0.75
23,"Treated",-0.0580016245109052,11,0,0.75,0.75
24,"Untreated",0.461544277481553,11,0,0.75,0.75
25,"Treated",0.187991265230265,11,1,0.75,0.75
26,"Treated",-1.55059972809172,11,1,0.75,0.75
27,"Untreated",-0.624975694353135,11,0,0.75,0.75
28,"Treated",0.947380408583788,11,1,0.75,0.75
29,"Treated",0.160504349419969,11,1,0.75,0.75
30,"Treated",-1.44234019034328,11,0,0.75,0.75
31,"Treated",-0.421212726490766,11,1,0.75,0.75
32,"Treated",-0.73379616242696,11,0,0.75,0.75
33,"Treated",0.650864198554617,11,1,0.75,0.75
34,"Untreated",1.03320151772877,11,1,0.75,0.75
35,"Untreated",-1.04146711384451,11,1,0.75,0.75
36,"Untreated",0.129015701813906,11,0,0.75,0.75
37,"Untreated",-0.20383486759057,11,0,0.75,0.75
38,"Untreated",1.29362445119179,11,0,0.75,0.75
39,"Treated",-0.647494889621819,11,0,0.75,0.75
40,"Untreated",0.647680643640084,11,1,0.75,0.75
41,"Treated",-0.252554857972224,11,1,0.75,0.75
42,"Treated",-0.692771368292575,11,1,0.75,0.75
43,"Treated",0.10266229069448,11,1,0.75,0.75
44,"Untreated",0.293273023359404,11,0,0.75,0.75
45,"Untreated",-0.215793779582618,11,0,0.75,0.75
46,"Untreated",-0.0724212140373048,11,0,0.75,0.75
47,"Treated",-1.19610679534177,11,1,0.75,0.75
48,"Treated",-1.04943796128157,11,1,0.75,0.75
49,"Untreated",-0.102402789124448,11,0,0.75,0.75
50,"Treated",0.621574637402877,11,0,0.75,0.75
51,"Treated",-0.621977677867527,11,0,0.75,0.75
52,"Treated",-0.539282656867213,11,0,0.75,0.75
53,"Untreated",-0.558487890746215,11,1,0.75,0.75
54,"Treated",-0.053949805592906,11,1,0.75,0.75
55,"Untreated",0.0467152977817875,11,1,0.75,0.75
56,"Untreated",-0.748359275363863,11,1,0.75,0.75
57,"Treated",1.21846841449044,11,1,0.75,0.75
58,"Treated",-0.980464081630508,11,0,0.75,0.75
59,"Treated",0.851159890772937,11,0,0.75,0.75
60,"Untreated",2.38806532002244,11,1,0.75,0.75
1,"Treated",-0.490149996730723,12,0,0.75,0.75
2,"Treated",-0.794340545755219,12,1,0.75,0.75
3,"Untreated",0.0356990775295135,12,1,0.75,0.75
4,"Treated",0.302018822166666,12,1,0.75,0.75
5,"Untreated",0.0868021082626373,12,0,0.75,0.75
6,"Untreated",0.590399151218269,12,0,0.75,0.75
7,"Untreated",-0.395931105376069,12,0,0.75,0.75
8,"Untreated",-0.510826959933373,12,0,0.75,0.75
9,"Treated",-0.38891378712943,12,0,0.75,0.75
10,"Treated",-0.97120772043012,12,1,0.75,0.75
11,"Untreated",-0.107344559575719,12,0,0.75,0.75
12,"Untreated",0.589113565469986,12,1,0.75,0.75
13,"Untreated",-1.10679796484413,12,0,0.75,0.75
14,"Treated",-0.996444217101136,12,0,0.75,0.75
15,"Untreated",-0.951204047881614,12,1,0.75,0.75
16,"Untreated",0.609786277147505,12,0,0.75,0.75
17,"Untreated",0.434159320585374,12,0,0.75,0.75
18,"Treated",1.06515187130812,12,1,0.75,0.75
19,"Untreated",-1.09866548200027,12,0,0.75,0.75
20,"Treated",-0.373665106534483,12,0,0.75,0.75
21,"Treated",0.447942289034249,12,0,0.75,0.75
22,"Untreated",0.926550938162341,12,1,0.75,0.75
23,"Treated",-0.0580016245109052,12,0,0.75,0.75
24,"Untreated",0.461544277481553,12,0,0.75,0.75
25,"Treated",0.187991265230265,12,1,0.75,0.75
26,"Treated",-1.55059972809172,12,0,0.75,0.75
27,"Untreated",-0.624975694353135,12,0,0.75,0.75
28,"Treated",0.947380408583788,12,1,0.75,0.75
29,"Treated",0.160504349419969,12,0,0.75,0.75
30,"Treated",-1.44234019034328,12,0,0.75,0.75
31,"Treated",-0.421212726490766,12,0,0.75,0.75
32,"Treated",-0.73379616242696,12,1,0.75,0.75
33,"Treated",0.650864198554617,12,1,0.75,0.75
34,"Untreated",1.03320151772877,12,1,0.75,0.75
35,"Untreated",-1.04146711384451,12,0,0.75,0.75
36,"Untreated",0.129015701813906,12,0,0.75,0.75
37,"Untreated",-0.20383486759057,12,0,0.75,0.75
38,"Untreated",1.29362445119179,12,1,0.75,0.75
39,"Treated",-0.647494889621819,12,1,0.75,0.75
40,"Untreated",0.647680643640084,12,0,0.75,0.75
41,"Treated",-0.252554857972224,12,0,0.75,0.75
42,"Treated",-0.692771368292575,12,1,0.75,0.75
43,"Treated",0.10266229069448,12,0,0.75,0.75
44,"Untreated",0.293273023359404,12,1,0.75,0.75
45,"Untreated",-0.215793779582618,12,1,0.75,0.75
46,"Untreated",-0.0724212140373048,12,0,0.75,0.75
47,"Treated",-1.19610679534177,12,1,0.75,0.75
48,"Treated",-1.04943796128157,12,0,0.75,0.75
49,"Untreated",-0.102402789124448,12,0,0.75,0.75
50,"Treated",0.621574637402877,12,1,0.75,0.75
51,"Treated",-0.621977677867527,12,1,0.75,0.75
52,"Treated",-0.539282656867213,12,1,0.75,0.75
53,"Untreated",-0.558487890746215,12,0,0.75,0.75
54,"Treated",-0.053949805592906,12,1,0.75,0.75
55,"Untreated",0.0467152977817875,12,0,0.75,0.75
56,"Untreated",-0.748359275363863,12,1,0.75,0.75
57,"Treated",1.21846841449044,12,1,0.75,0.75
58,"Treated",-0.980464081630508,12,0,0.75,0.75
59,"Treated",0.851159890772937,12,1,0.75,0.75
60,"Untreated",2.38806532002244,12,1,0.75,0.75
1,"Treated",-0.490149996730723,13,1,0.75,0.75
2,"Treated",-0.794340545755219,13,0,0.75,0.75
3,"Untreated",0.0356990775295135,13,0,0.75,0.75
4,"Treated",0.302018822166666,13,1,0.75,0.75
5,"Untreated",0.0868021082626373,13,0,0.75,0.75
6,"Untreated",0.590399151218269,13,1,0.75,0.75
7,"Untreated",-0.395931105376069,13,1,0.75,0.75
8,"Untreated",-0.510826959933373,13,1,0.75,0.75
9,"Treated",-0.38891378712943,13,0,0.75,0.75
10,"Treated",-0.97120772043012,13,1,0.75,0.75
11,"Untreated",-0.107344559575719,13,0,0.75,0.75
12,"Untreated",0.589113565469986,13,1,0.75,0.75
13,"Untreated",-1.10679796484413,13,0,0.75,0.75
14,"Treated",-0.996444217101136,13,0,0.75,0.75
15,"Untreated",-0.951204047881614,13,1,0.75,0.75
16,"Untreated",0.609786277147505,13,1,0.75,0.75
17,"Untreated",0.434159320585374,13,0,0.75,0.75
18,"Treated",1.06515187130812,13,1,0.75,0.75
19,"Untreated",-1.09866548200027,13,0,0.75,0.75
20,"Treated",-0.373665106534483,13,0,0.75,0.75
21,"Treated",0.447942289034249,13,1,0.75,0.75
22,"Untreated",0.926550938162341,13,1,0.75,0.75
23,"Treated",-0.0580016245109052,13,1,0.75,0.75
24,"Untreated",0.461544277481553,13,1,0.75,0.75
25,"Treated",0.187991265230265,13,1,0.75,0.75
26,"Treated",-1.55059972809172,13,1,0.75,0.75
27,"Untreated",-0.624975694353135,13,1,0.75,0.75
28,"Treated",0.947380408583788,13,1,0.75,0.75
29,"Treated",0.160504349419969,13,1,0.75,0.75
30,"Treated",-1.44234019034328,13,1,0.75,0.75
31,"Treated",-0.421212726490766,13,0,0.75,0.75
32,"Treated",-0.73379616242696,13,1,0.75,0.75
33,"Treated",0.650864198554617,13,1,0.75,0.75
34,"Untreated",1.03320151772877,13,0,0.75,0.75
35,"Untreated",-1.04146711384451,13,0,0.75,0.75
36,"Untreated",0.129015701813906,13,0,0.75,0.75
37,"Untreated",-0.20383486759057,13,0,0.75,0.75
38,"Untreated",1.29362445119179,13,1,0.75,0.75
39,"Treated",-0.647494889621819,13,0,0.75,0.75
40,"Untreated",0.647680643640084,13,0,0.75,0.75
41,"Treated",-0.252554857972224,13,1,0.75,0.75
42,"Treated",-0.692771368292575,13,1,0.75,0.75
43,"Treated",0.10266229069448,13,1,0.75,0.75
44,"Untreated",0.293273023359404,13,0,0.75,0.75
45,"Untreated",-0.215793779582618,13,0,0.75,0.75
46,"Untreated",-0.0724212140373048,13,1,0.75,0.75
47,"Treated",-1.19610679534177,13,0,0.75,0.75
48,"Treated",-1.04943796128157,13,1,0.75,0.75
49,"Untreated",-0.102402789124448,13,1,0.75,0.75
50,"Treated",0.621574637402877,13,1,0.75,0.75
51,"Treated",-0.621977677867527,13,1,0.75,0.75
52,"Treated",-0.539282656867213,13,1,0.75,0.75
53,"Untreated",-0.558487890746215,13,0,0.75,0.75
54,"Treated",-0.053949805592906,13,1,0.75,0.75
55,"Untreated",0.0467152977817875,13,1,0.75,0.75
56,"Untreated",-0.748359275363863,13,0,0.75,0.75
57,"Treated",1.21846841449044,13,1,0.75,0.75
58,"Treated",-0.980464081630508,13,0,0.75,0.75
59,"Treated",0.851159890772937,13,1,0.75,0.75
60,"Untreated",2.38806532002244,13,0,0.75,0.75
1,"Treated",-0.490149996730723,14,1,0.75,0.75
2,"Treated",-0.794340545755219,14,0,0.75,0.75
3,"Untreated",0.0356990775295135,14,0,0.75,0.75
4,"Treated",0.302018822166666,14,1,0.75,0.75
5,"Untreated",0.0868021082626373,14,1,0.75,0.75
6,"Untreated",0.590399151218269,14,0,0.75,0.75
7,"Untreated",-0.395931105376069,14,1,0.75,0.75
8,"Untreated",-0.510826959933373,14,0,0.75,0.75
9,"Treated",-0.38891378712943,14,1,0.75,0.75
10,"Treated",-0.97120772043012,14,0,0.75,0.75
11,"Untreated",-0.107344559575719,14,0,0.75,0.75
12,"Untreated",0.589113565469986,14,1,0.75,0.75
13,"Untreated",-1.10679796484413,14,0,0.75,0.75
14,"Treated",-0.996444217101136,14,1,0.75,0.75
15,"Untreated",-0.951204047881614,14,1,0.75,0.75
16,"Untreated",0.609786277147505,14,1,0.75,0.75
17,"Untreated",0.434159320585374,14,1,0.75,0.75
18,"Treated",1.06515187130812,14,1,0.75,0.75
19,"Untreated",-1.09866548200027,14,0,0.75,0.75
20,"Treated",-0.373665106534483,14,1,0.75,0.75
21,"Treated",0.447942289034249,14,1,0.75,0.75
22,"Untreated",0.926550938162341,14,1,0.75,0.75
23,"Treated",-0.0580016245109052,14,1,0.75,0.75
24,"Untreated",0.461544277481553,14,0,0.75,0.75
25,"Treated",0.187991265230265,14,0,0.75,0.75
26,"Treated",-1.55059972809172,14,0,0.75,0.75
27,"Untreated",-0.624975694353135,14,0,0.75,0.75
28,"Treated",0.947380408583788,14,1,0.75,0.75
29,"Treated",0.160504349419969,14,1,0.75,0.75
30,"Treated",-1.44234019034328,14,1,0.75,0.75
31,"Treated",-0.421212726490766,14,0,0.75,0.75
32,"Treated",-0.73379616242696,14,1,0.75,0.75
33,"Treated",0.650864198554617,14,1,0.75,0.75
34,"Untreated",1.03320151772877,14,1,0.75,0.75
35,"Untreated",-1.04146711384451,14,0,0.75,0.75
36,"Untreated",0.129015701813906,14,0,0.75,0.75
37,"Untreated",-0.20383486759057,14,0,0.75,0.75
38,"Untreated",1.29362445119179,14,1,0.75,0.75
39,"Treated",-0.647494889621819,14,1,0.75,0.75
40,"Untreated",0.647680643640084,14,1,0.75,0.75
41,"Treated",-0.252554857972224,14,0,0.75,0.75
42,"Treated",-0.692771368292575,14,0,0.75,0.75
43,"Treated",0.10266229069448,14,1,0.75,0.75
44,"Untreated",0.293273023359404,14,1,0.75,0.75
45,"Untreated",-0.215793779582618,14,1,0.75,0.75
46,"Untreated",-0.0724212140373048,14,1,0.75,0.75
47,"Treated",-1.19610679534177,14,1,0.75,0.75
48,"Treated",-1.04943796128157,14,1,0.75,0.75
49,"Untreated",-0.102402789124448,14,1,0.75,0.75
50,"Treated",0.621574637402877,14,1,0.75,0.75
51,"Treated",-0.621977677867527,14,1,0.75,0.75
52,"Treated",-0.539282656867213,14,1,0.75,0.75
53,"Untreated",-0.558487890746215,14,0,0.75,0.75
54,"Treated",-0.053949805592906,14,0,0.75,0.75
55,"Untreated",0.0467152977817875,14,0,0.75,0.75
56,"Untreated",-0.748359275363863,14,0,0.75,0.75
57,"Treated",1.21846841449044,14,0,0.75,0.75
58,"Treated",-0.980464081630508,14,0,0.75,0.75
59,"Treated",0.851159890772937,14,1,0.75,0.75
60,"Untreated",2.38806532002244,14,1,0.75,0.75
1,"Treated",-0.490149996730723,15,0,0.75,0.75
2,"Treated",-0.794340545755219,15,1,0.75,0.75
3,"Untreated",0.0356990775295135,15,1,0.75,0.75
4,"Treated",0.302018822166666,15,1,0.75,0.75
5,"Untreated",0.0868021082626373,15,1,0.75,0.75
6,"Untreated",0.590399151218269,15,1,0.75,0.75
7,"Untreated",-0.395931105376069,15,0,0.75,0.75
8,"Untreated",-0.510826959933373,15,1,0.75,0.75
9,"Treated",-0.38891378712943,15,0,0.75,0.75
10,"Treated",-0.97120772043012,15,1,0.75,0.75
11,"Untreated",-0.107344559575719,15,0,0.75,0.75
12,"Untreated",0.589113565469986,15,0,0.75,0.75
13,"Untreated",-1.10679796484413,15,0,0.75,0.75
14,"Treated",-0.996444217101136,15,1,0.75,0.75
15,"Untreated",-0.951204047881614,15,0,0.75,0.75
16,"Untreated",0.609786277147505,15,1,0.75,0.75
17,"Untreated",0.434159320585374,15,0,0.75,0.75
18,"Treated",1.06515187130812,15,1,0.75,0.75
19,"Untreated",-1.09866548200027,15,1,0.75,0.75
20,"Treated",-0.373665106534483,15,0,0.75,0.75
21,"Treated",0.447942289034249,15,1,0.75,0.75
22,"Untreated",0.926550938162341,15,0,0.75,0.75
23,"Treated",-0.0580016245109052,15,0,0.75,0.75
24,"Untreated",0.461544277481553,15,1,0.75,0.75
25,"Treated",0.187991265230265,15,0,0.75,0.75
26,"Treated",-1.55059972809172,15,0,0.75,0.75
27,"Untreated",-0.624975694353135,15,0,0.75,0.75
28,"Treated",0.947380408583788,15,1,0.75,0.75
29,"Treated",0.160504349419969,15,0,0.75,0.75
30,"Treated",-1.44234019034328,15,0,0.75,0.75
31,"Treated",-0.421212726490766,15,1,0.75,0.75
32,"Treated",-0.73379616242696,15,1,0.75,0.75
33,"Treated",0.650864198554617,15,1,0.75,0.75
34,"Untreated",1.03320151772877,15,1,0.75,0.75
35,"Untreated",-1.04146711384451,15,0,0.75,0.75
36,"Untreated",0.129015701813906,15,1,0.75,0.75
37,"Untreated",-0.20383486759057,15,0,0.75,0.75
38,"Untreated",1.29362445119179,15,0,0.75,0.75
39,"Treated",-0.647494889621819,15,1,0.75,0.75
40,"Untreated",0.647680643640084,15,0,0.75,0.75
41,"Treated",-0.252554857972224,15,1,0.75,0.75
42,"Treated",-0.692771368292575,15,1,0.75,0.75
43,"Treated",0.10266229069448,15,1,0.75,0.75
44,"Untreated",0.293273023359404,15,1,0.75,0.75
45,"Untreated",-0.215793779582618,15,1,0.75,0.75
46,"Untreated",-0.0724212140373048,15,0,0.75,0.75
47,"Treated",-1.19610679534177,15,1,0.75,0.75
48,"Treated",-1.04943796128157,15,1,0.75,0.75
49,"Untreated",-0.102402789124448,15,0,0.75,0.75
50,"Treated",0.621574637402877,15,1,0.75,0.75
51,"Treated",-0.621977677867527,15,1,0.75,0.75
52,"Treated",-0.539282656867213,15,0,0.75,0.75
53,"Untreated",-0.558487890746215,15,0,0.75,0.75
54,"Treated",-0.053949805592906,15,1,0.75,0.75
55,"Untreated",0.0467152977817875,15,1,0.75,0.75
56,"Untreated",-0.748359275363863,15,0,0.75,0.75
57,"Treated",1.21846841449044,15,1,0.75,0.75
58,"Treated",-0.980464081630508,15,0,0.75,0.75
59,"Treated",0.851159890772937,15,1,0.75,0.75
60,"Untreated",2.38806532002244,15,0,0.75,0.75
