"id","item_type","item_variability","session","response","bs_variance","ws_variance"
16,"Treated",0.0652192405584196,9,1,0.25,0.25
17,"Untreated",0.164529820092996,9,0,0.25,0.25
18,"Treated",0.334079150809499,9,1,0.25,0.25
19,"Untreated",0.319496478685542,9,1,0.25,0.25
20,"Untreated",0.970225648174291,9,0,0.25,0.25
21,"Untreated",-0.277269532366214,9,0,0.25,0.25
22,"Untreated",-0.382855529518402,9,0,0.25,0.25
23,"Treated",-0.323347180655194,9,1,0.25,0.25
24,"Treated",-0.513765426871422,9,0,0.25,0.25
25,"Treated",-0.340449035730407,9,0,0.25,0.25
26,"Untreated",-0.716805330661685,9,0,0.25,0.25
27,"Treated",0.447746756247549,9,1,0.25,0.25
28,"Treated",-0.119530635242395,9,1,0.25,0.25
29,"Untreated",0.50020190643546,9,1,0.25,0.25
30,"Untreated",-0.0162949899180743,9,0,0.25,0.25
31,"Untreated",0.796473538106193,9,0,0.25,0.25
32,"Untreated",0.430098716138988,9,0,0.25,0.25
33,"Untreated",0.269184883782038,9,0,0.25,0.25
34,"Treated",0.0876228689083686,9,1,0.25,0.25
35,"Treated",0.822949070087256,9,1,0.25,0.25
36,"Treated",-0.0644439699260192,9,1,0.25,0.25
37,"Untreated",-0.997751989852183,9,0,0.25,0.25
38,"Treated",0.357319694702542,9,0,0.25,0.25
39,"Untreated",0.24584978147941,9,1,0.25,0.25
40,"Treated",-1.05940629558843,9,0,0.25,0.25
41,"Treated",0.565659227387906,9,1,0.25,0.25
42,"Treated",-0.604107640106435,9,1,0.25,0.25
43,"Treated",0.147932959296896,9,0,0.25,0.25
44,"Untreated",0.0376343450324406,9,0,0.25,0.25
45,"Treated",0.0980801241540015,9,0,0.25,0.25
46,"Untreated",-0.156379449870677,9,0,0.25,0.25
47,"Untreated",0.710645073404124,9,1,0.25,0.25
48,"Untreated",0.341735275250112,9,0,0.25,0.25
49,"Treated",-0.51942814555569,9,0,0.25,0.25
50,"Treated",0.0078413447012763,9,1,0.25,0.25
51,"Untreated",-0.621604839171976,9,0,0.25,0.25
52,"Treated",0.495929490797165,9,0,0.25,0.25
53,"Untreated",0.431982569799211,9,1,0.25,0.25
54,"Untreated",-0.87751927437777,9,0,0.25,0.25
55,"Treated",0.0744041092580756,9,0,0.25,0.25
56,"Treated",0.555037280179034,9,1,0.25,0.25
57,"Untreated",-0.0913764571916572,9,1,0.25,0.25
58,"Untreated",-0.127593884005655,9,0,0.25,0.25
59,"Untreated",-0.125468343511847,9,0,0.25,0.25
60,"Untreated",0.408310479634572,9,1,0.25,0.25
1,"Treated",-0.719896822592253,10,0,0.25,0.25
2,"Untreated",-0.162667486364075,10,0,0.25,0.25
3,"Treated",-0.252640443946354,10,0,0.25,0.25
4,"Treated",0.602124519543833,10,0,0.25,0.25
5,"Untreated",-0.249489449252271,10,0,0.25,0.25
6,"Treated",0.194797740853039,10,1,0.25,0.25
7,"Untreated",0.168665937431869,10,0,0.25,0.25
8,"Untreated",-0.244630775025113,10,1,0.25,0.25
9,"Treated",-0.285385530346083,10,0,0.25,0.25
10,"Untreated",0.214182032088145,10,1,0.25,0.25
11,"Treated",-0.436230918603069,10,1,0.25,0.25
12,"Treated",-0.00234550667937111,10,1,0.25,0.25
13,"Treated",0.247687574490112,10,1,0.25,0.25
14,"Treated",0.986409339684723,10,0,0.25,0.25
15,"Untreated",-0.598431061976319,10,0,0.25,0.25
16,"Treated",0.0652192405584196,10,1,0.25,0.25
17,"Untreated",0.164529820092996,10,1,0.25,0.25
18,"Treated",0.334079150809499,10,1,0.25,0.25
19,"Untreated",0.319496478685542,10,0,0.25,0.25
20,"Untreated",0.970225648174291,10,1,0.25,0.25
21,"Untreated",-0.277269532366214,10,1,0.25,0.25
22,"Untreated",-0.382855529518402,10,0,0.25,0.25
23,"Treated",-0.323347180655194,10,1,0.25,0.25
24,"Treated",-0.513765426871422,10,0,0.25,0.25
25,"Treated",-0.340449035730407,10,1,0.25,0.25
26,"Untreated",-0.716805330661685,10,0,0.25,0.25
27,"Treated",0.447746756247549,10,1,0.25,0.25
28,"Treated",-0.119530635242395,10,1,0.25,0.25
29,"Untreated",0.50020190643546,10,0,0.25,0.25
30,"Untreated",-0.0162949899180743,10,1,0.25,0.25
31,"Untreated",0.796473538106193,10,1,0.25,0.25
32,"Untreated",0.430098716138988,10,1,0.25,0.25
33,"Untreated",0.269184883782038,10,0,0.25,0.25
34,"Treated",0.0876228689083686,10,1,0.25,0.25
35,"Treated",0.822949070087256,10,1,0.25,0.25
36,"Treated",-0.0644439699260192,10,1,0.25,0.25
37,"Untreated",-0.997751989852183,10,1,0.25,0.25
38,"Treated",0.357319694702542,10,1,0.25,0.25
39,"Untreated",0.24584978147941,10,0,0.25,0.25
40,"Treated",-1.05940629558843,10,1,0.25,0.25
41,"Treated",0.565659227387906,10,1,0.25,0.25
42,"Treated",-0.604107640106435,10,1,0.25,0.25
43,"Treated",0.147932959296896,10,1,0.25,0.25
44,"Untreated",0.0376343450324406,10,0,0.25,0.25
45,"Treated",0.0980801241540015,10,1,0.25,0.25
46,"Untreated",-0.156379449870677,10,1,0.25,0.25
47,"Untreated",0.710645073404124,10,1,0.25,0.25
48,"Untreated",0.341735275250112,10,0,0.25,0.25
49,"Treated",-0.51942814555569,10,1,0.25,0.25
50,"Treated",0.0078413447012763,10,1,0.25,0.25
51,"Untreated",-0.621604839171976,10,0,0.25,0.25
52,"Treated",0.495929490797165,10,1,0.25,0.25
53,"Untreated",0.431982569799211,10,0,0.25,0.25
54,"Untreated",-0.87751927437777,10,0,0.25,0.25
55,"Treated",0.0744041092580756,10,0,0.25,0.25
56,"Treated",0.555037280179034,10,1,0.25,0.25
57,"Untreated",-0.0913764571916572,10,0,0.25,0.25
58,"Untreated",-0.127593884005655,10,0,0.25,0.25
59,"Untreated",-0.125468343511847,10,1,0.25,0.25
60,"Untreated",0.408310479634572,10,1,0.25,0.25
1,"Treated",-0.719896822592253,11,0,0.25,0.25
2,"Untreated",-0.162667486364075,11,1,0.25,0.25
3,"Treated",-0.252640443946354,11,0,0.25,0.25
4,"Treated",0.602124519543833,11,1,0.25,0.25
5,"Untreated",-0.249489449252271,11,1,0.25,0.25
6,"Treated",0.194797740853039,11,1,0.25,0.25
7,"Untreated",0.168665937431869,11,0,0.25,0.25
8,"Untreated",-0.244630775025113,11,0,0.25,0.25
9,"Treated",-0.285385530346083,11,0,0.25,0.25
10,"Untreated",0.214182032088145,11,0,0.25,0.25
11,"Treated",-0.436230918603069,11,0,0.25,0.25
12,"Treated",-0.00234550667937111,11,1,0.25,0.25
13,"Treated",0.247687574490112,11,1,0.25,0.25
14,"Treated",0.986409339684723,11,1,0.25,0.25
15,"Untreated",-0.598431061976319,11,0,0.25,0.25
16,"Treated",0.0652192405584196,11,1,0.25,0.25
17,"Untreated",0.164529820092996,11,0,0.25,0.25
18,"Treated",0.334079150809499,11,1,0.25,0.25
19,"Untreated",0.319496478685542,11,0,0.25,0.25
20,"Untreated",0.970225648174291,11,1,0.25,0.25
21,"Untreated",-0.277269532366214,11,1,0.25,0.25
22,"Untreated",-0.382855529518402,11,0,0.25,0.25
23,"Treated",-0.323347180655194,11,0,0.25,0.25
24,"Treated",-0.513765426871422,11,1,0.25,0.25
25,"Treated",-0.340449035730407,11,1,0.25,0.25
26,"Untreated",-0.716805330661685,11,0,0.25,0.25
27,"Treated",0.447746756247549,11,1,0.25,0.25
28,"Treated",-0.119530635242395,11,1,0.25,0.25
29,"Untreated",0.50020190643546,11,1,0.25,0.25
30,"Untreated",-0.0162949899180743,11,0,0.25,0.25
31,"Untreated",0.796473538106193,11,1,0.25,0.25
32,"Untreated",0.430098716138988,11,0,0.25,0.25
33,"Untreated",0.269184883782038,11,1,0.25,0.25
34,"Treated",0.0876228689083686,11,1,0.25,0.25
35,"Treated",0.822949070087256,11,1,0.25,0.25
36,"Treated",-0.0644439699260192,11,1,0.25,0.25
37,"Untreated",-0.997751989852183,11,0,0.25,0.25
38,"Treated",0.357319694702542,11,1,0.25,0.25
39,"Untreated",0.24584978147941,11,1,0.25,0.25
40,"Treated",-1.05940629558843,11,0,0.25,0.25
41,"Treated",0.565659227387906,11,0,0.25,0.25
42,"Treated",-0.604107640106435,11,1,0.25,0.25
43,"Treated",0.147932959296896,11,1,0.25,0.25
44,"Untreated",0.0376343450324406,11,0,0.25,0.25
45,"Treated",0.0980801241540015,11,0,0.25,0.25
46,"Untreated",-0.156379449870677,11,0,0.25,0.25
47,"Untreated",0.710645073404124,11,0,0.25,0.25
48,"Untreated",0.341735275250112,11,0,0.25,0.25
49,"Treated",-0.51942814555569,11,0,0.25,0.25
50,"Treated",0.0078413447012763,11,1,0.25,0.25
51,"Untreated",-0.621604839171976,11,0,0.25,0.25
52,"Treated",0.495929490797165,11,1,0.25,0.25
53,"Untreated",0.431982569799211,11,0,0.25,0.25
54,"Untreated",-0.87751927437777,11,0,0.25,0.25
55,"Treated",0.0744041092580756,11,1,0.25,0.25
56,"Treated",0.555037280179034,11,1,0.25,0.25
57,"Untreated",-0.0913764571916572,11,0,0.25,0.25
58,"Untreated",-0.127593884005655,11,0,0.25,0.25
59,"Untreated",-0.125468343511847,11,1,0.25,0.25
60,"Untreated",0.408310479634572,11,1,0.25,0.25
1,"Treated",-0.719896822592253,12,1,0.25,0.25
2,"Untreated",-0.162667486364075,12,0,0.25,0.25
3,"Treated",-0.252640443946354,12,0,0.25,0.25
4,"Treated",0.602124519543833,12,0,0.25,0.25
5,"Untreated",-0.249489449252271,12,0,0.25,0.25
6,"Treated",0.194797740853039,12,1,0.25,0.25
7,"Untreated",0.168665937431869,12,0,0.25,0.25
8,"Untreated",-0.244630775025113,12,0,0.25,0.25
9,"Treated",-0.285385530346083,12,0,0.25,0.25
10,"Untreated",0.214182032088145,12,1,0.25,0.25
11,"Treated",-0.436230918603069,12,1,0.25,0.25
12,"Treated",-0.00234550667937111,12,1,0.25,0.25
13,"Treated",0.247687574490112,12,0,0.25,0.25
14,"Treated",0.986409339684723,12,1,0.25,0.25
15,"Untreated",-0.598431061976319,12,0,0.25,0.25
16,"Treated",0.0652192405584196,12,1,0.25,0.25
17,"Untreated",0.164529820092996,12,1,0.25,0.25
18,"Treated",0.334079150809499,12,1,0.25,0.25
19,"Untreated",0.319496478685542,12,1,0.25,0.25
20,"Untreated",0.970225648174291,12,0,0.25,0.25
21,"Untreated",-0.277269532366214,12,1,0.25,0.25
22,"Untreated",-0.382855529518402,12,1,0.25,0.25
23,"Treated",-0.323347180655194,12,0,0.25,0.25
24,"Treated",-0.513765426871422,12,1,0.25,0.25
25,"Treated",-0.340449035730407,12,0,0.25,0.25
26,"Untreated",-0.716805330661685,12,0,0.25,0.25
27,"Treated",0.447746756247549,12,1,0.25,0.25
28,"Treated",-0.119530635242395,12,1,0.25,0.25
29,"Untreated",0.50020190643546,12,0,0.25,0.25
30,"Untreated",-0.0162949899180743,12,0,0.25,0.25
31,"Untreated",0.796473538106193,12,0,0.25,0.25
32,"Untreated",0.430098716138988,12,1,0.25,0.25
33,"Untreated",0.269184883782038,12,0,0.25,0.25
34,"Treated",0.0876228689083686,12,1,0.25,0.25
35,"Treated",0.822949070087256,12,1,0.25,0.25
36,"Treated",-0.0644439699260192,12,1,0.25,0.25
37,"Untreated",-0.997751989852183,12,0,0.25,0.25
38,"Treated",0.357319694702542,12,1,0.25,0.25
39,"Untreated",0.24584978147941,12,0,0.25,0.25
40,"Treated",-1.05940629558843,12,1,0.25,0.25
41,"Treated",0.565659227387906,12,1,0.25,0.25
42,"Treated",-0.604107640106435,12,0,0.25,0.25
43,"Treated",0.147932959296896,12,0,0.25,0.25
44,"Untreated",0.0376343450324406,12,0,0.25,0.25
45,"Treated",0.0980801241540015,12,1,0.25,0.25
46,"Untreated",-0.156379449870677,12,0,0.25,0.25
47,"Untreated",0.710645073404124,12,1,0.25,0.25
48,"Untreated",0.341735275250112,12,1,0.25,0.25
49,"Treated",-0.51942814555569,12,0,0.25,0.25
50,"Treated",0.0078413447012763,12,1,0.25,0.25
51,"Untreated",-0.621604839171976,12,0,0.25,0.25
52,"Treated",0.495929490797165,12,1,0.25,0.25
53,"Untreated",0.431982569799211,12,0,0.25,0.25
54,"Untreated",-0.87751927437777,12,1,0.25,0.25
55,"Treated",0.0744041092580756,12,1,0.25,0.25
56,"Treated",0.555037280179034,12,1,0.25,0.25
57,"Untreated",-0.0913764571916572,12,0,0.25,0.25
58,"Untreated",-0.127593884005655,12,0,0.25,0.25
59,"Untreated",-0.125468343511847,12,0,0.25,0.25
60,"Untreated",0.408310479634572,12,1,0.25,0.25
1,"Treated",-0.719896822592253,13,1,0.25,0.25
2,"Untreated",-0.162667486364075,13,0,0.25,0.25
3,"Treated",-0.252640443946354,13,0,0.25,0.25
4,"Treated",0.602124519543833,13,1,0.25,0.25
5,"Untreated",-0.249489449252271,13,0,0.25,0.25
6,"Treated",0.194797740853039,13,1,0.25,0.25
7,"Untreated",0.168665937431869,13,0,0.25,0.25
8,"Untreated",-0.244630775025113,13,0,0.25,0.25
9,"Treated",-0.285385530346083,13,0,0.25,0.25
10,"Untreated",0.214182032088145,13,1,0.25,0.25
11,"Treated",-0.436230918603069,13,0,0.25,0.25
12,"Treated",-0.00234550667937111,13,1,0.25,0.25
13,"Treated",0.247687574490112,13,1,0.25,0.25
14,"Treated",0.986409339684723,13,1,0.25,0.25
15,"Untreated",-0.598431061976319,13,1,0.25,0.25
16,"Treated",0.0652192405584196,13,1,0.25,0.25
17,"Untreated",0.164529820092996,13,0,0.25,0.25
18,"Treated",0.334079150809499,13,1,0.25,0.25
19,"Untreated",0.319496478685542,13,1,0.25,0.25
20,"Untreated",0.970225648174291,13,1,0.25,0.25
21,"Untreated",-0.277269532366214,13,1,0.25,0.25
22,"Untreated",-0.382855529518402,13,1,0.25,0.25
23,"Treated",-0.323347180655194,13,0,0.25,0.25
24,"Treated",-0.513765426871422,13,1,0.25,0.25
25,"Treated",-0.340449035730407,13,0,0.25,0.25
26,"Untreated",-0.716805330661685,13,0,0.25,0.25
27,"Treated",0.447746756247549,13,0,0.25,0.25
28,"Treated",-0.119530635242395,13,0,0.25,0.25
29,"Untreated",0.50020190643546,13,1,0.25,0.25
30,"Untreated",-0.0162949899180743,13,0,0.25,0.25
31,"Untreated",0.796473538106193,13,1,0.25,0.25
32,"Untreated",0.430098716138988,13,1,0.25,0.25
33,"Untreated",0.269184883782038,13,1,0.25,0.25
34,"Treated",0.0876228689083686,13,1,0.25,0.25
35,"Treated",0.822949070087256,13,0,0.25,0.25
36,"Treated",-0.0644439699260192,13,1,0.25,0.25
37,"Untreated",-0.997751989852183,13,1,0.25,0.25
38,"Treated",0.357319694702542,13,1,0.25,0.25
39,"Untreated",0.24584978147941,13,0,0.25,0.25
40,"Treated",-1.05940629558843,13,1,0.25,0.25
41,"Treated",0.565659227387906,13,1,0.25,0.25
42,"Treated",-0.604107640106435,13,1,0.25,0.25
43,"Treated",0.147932959296896,13,1,0.25,0.25
44,"Untreated",0.0376343450324406,13,0,0.25,0.25
45,"Treated",0.0980801241540015,13,1,0.25,0.25
46,"Untreated",-0.156379449870677,13,0,0.25,0.25
47,"Untreated",0.710645073404124,13,1,0.25,0.25
48,"Untreated",0.341735275250112,13,0,0.25,0.25
49,"Treated",-0.51942814555569,13,1,0.25,0.25
50,"Treated",0.0078413447012763,13,1,0.25,0.25
51,"Untreated",-0.621604839171976,13,0,0.25,0.25
52,"Treated",0.495929490797165,13,1,0.25,0.25
53,"Untreated",0.431982569799211,13,1,0.25,0.25
54,"Untreated",-0.87751927437777,13,0,0.25,0.25
55,"Treated",0.0744041092580756,13,1,0.25,0.25
56,"Treated",0.555037280179034,13,1,0.25,0.25
57,"Untreated",-0.0913764571916572,13,0,0.25,0.25
58,"Untreated",-0.127593884005655,13,0,0.25,0.25
59,"Untreated",-0.125468343511847,13,1,0.25,0.25
60,"Untreated",0.408310479634572,13,0,0.25,0.25
1,"Treated",-0.719896822592253,14,0,0.25,0.25
2,"Untreated",-0.162667486364075,14,1,0.25,0.25
3,"Treated",-0.252640443946354,14,1,0.25,0.25
4,"Treated",0.602124519543833,14,0,0.25,0.25
5,"Untreated",-0.249489449252271,14,0,0.25,0.25
6,"Treated",0.194797740853039,14,1,0.25,0.25
7,"Untreated",0.168665937431869,14,1,0.25,0.25
8,"Untreated",-0.244630775025113,14,1,0.25,0.25
9,"Treated",-0.285385530346083,14,1,0.25,0.25
10,"Untreated",0.214182032088145,14,0,0.25,0.25
11,"Treated",-0.436230918603069,14,1,0.25,0.25
12,"Treated",-0.00234550667937111,14,0,0.25,0.25
13,"Treated",0.247687574490112,14,1,0.25,0.25
14,"Treated",0.986409339684723,14,1,0.25,0.25
15,"Untreated",-0.598431061976319,14,0,0.25,0.25
16,"Treated",0.0652192405584196,14,1,0.25,0.25
17,"Untreated",0.164529820092996,14,0,0.25,0.25
18,"Treated",0.334079150809499,14,1,0.25,0.25
19,"Untreated",0.319496478685542,14,0,0.25,0.25
20,"Untreated",0.970225648174291,14,0,0.25,0.25
21,"Untreated",-0.277269532366214,14,0,0.25,0.25
22,"Untreated",-0.382855529518402,14,1,0.25,0.25
23,"Treated",-0.323347180655194,14,1,0.25,0.25
24,"Treated",-0.513765426871422,14,0,0.25,0.25
25,"Treated",-0.340449035730407,14,1,0.25,0.25
26,"Untreated",-0.716805330661685,14,0,0.25,0.25
27,"Treated",0.447746756247549,14,1,0.25,0.25
28,"Treated",-0.119530635242395,14,1,0.25,0.25
29,"Untreated",0.50020190643546,14,1,0.25,0.25
30,"Untreated",-0.0162949899180743,14,1,0.25,0.25
31,"Untreated",0.796473538106193,14,1,0.25,0.25
32,"Untreated",0.430098716138988,14,0,0.25,0.25
33,"Untreated",0.269184883782038,14,0,0.25,0.25
34,"Treated",0.0876228689083686,14,1,0.25,0.25
35,"Treated",0.822949070087256,14,1,0.25,0.25
36,"Treated",-0.0644439699260192,14,1,0.25,0.25
37,"Untreated",-0.997751989852183,14,0,0.25,0.25
38,"Treated",0.357319694702542,14,1,0.25,0.25
39,"Untreated",0.24584978147941,14,1,0.25,0.25
40,"Treated",-1.05940629558843,14,0,0.25,0.25
41,"Treated",0.565659227387906,14,1,0.25,0.25
42,"Treated",-0.604107640106435,14,1,0.25,0.25
43,"Treated",0.147932959296896,14,1,0.25,0.25
44,"Untreated",0.0376343450324406,14,1,0.25,0.25
45,"Treated",0.0980801241540015,14,0,0.25,0.25
46,"Untreated",-0.156379449870677,14,0,0.25,0.25
47,"Untreated",0.710645073404124,14,1,0.25,0.25
48,"Untreated",0.341735275250112,14,0,0.25,0.25
49,"Treated",-0.51942814555569,14,0,0.25,0.25
50,"Treated",0.0078413447012763,14,1,0.25,0.25
51,"Untreated",-0.621604839171976,14,0,0.25,0.25
52,"Treated",0.495929490797165,14,1,0.25,0.25
53,"Untreated",0.431982569799211,14,1,0.25,0.25
54,"Untreated",-0.87751927437777,14,0,0.25,0.25
55,"Treated",0.0744041092580756,14,0,0.25,0.25
56,"Treated",0.555037280179034,14,1,0.25,0.25
57,"Untreated",-0.0913764571916572,14,0,0.25,0.25
58,"Untreated",-0.127593884005655,14,1,0.25,0.25
59,"Untreated",-0.125468343511847,14,0,0.25,0.25
60,"Untreated",0.408310479634572,14,0,0.25,0.25
1,"Treated",-0.719896822592253,15,1,0.25,0.25
2,"Untreated",-0.162667486364075,15,0,0.25,0.25
3,"Treated",-0.252640443946354,15,1,0.25,0.25
4,"Treated",0.602124519543833,15,1,0.25,0.25
5,"Untreated",-0.249489449252271,15,0,0.25,0.25
6,"Treated",0.194797740853039,15,1,0.25,0.25
7,"Untreated",0.168665937431869,15,1,0.25,0.25
8,"Untreated",-0.244630775025113,15,1,0.25,0.25
9,"Treated",-0.285385530346083,15,1,0.25,0.25
10,"Untreated",0.214182032088145,15,1,0.25,0.25
11,"Treated",-0.436230918603069,15,1,0.25,0.25
12,"Treated",-0.00234550667937111,15,1,0.25,0.25
13,"Treated",0.247687574490112,15,1,0.25,0.25
14,"Treated",0.986409339684723,15,1,0.25,0.25
15,"Untreated",-0.598431061976319,15,0,0.25,0.25
16,"Treated",0.0652192405584196,15,1,0.25,0.25
17,"Untreated",0.164529820092996,15,0,0.25,0.25
18,"Treated",0.334079150809499,15,1,0.25,0.25
19,"Untreated",0.319496478685542,15,1,0.25,0.25
20,"Untreated",0.970225648174291,15,1,0.25,0.25
21,"Untreated",-0.277269532366214,15,0,0.25,0.25
22,"Untreated",-0.382855529518402,15,1,0.25,0.25
23,"Treated",-0.323347180655194,15,1,0.25,0.25
24,"Treated",-0.513765426871422,15,1,0.25,0.25
25,"Treated",-0.340449035730407,15,1,0.25,0.25
26,"Untreated",-0.716805330661685,15,0,0.25,0.25
27,"Treated",0.447746756247549,15,1,0.25,0.25
28,"Treated",-0.119530635242395,15,0,0.25,0.25
29,"Untreated",0.50020190643546,15,1,0.25,0.25
30,"Untreated",-0.0162949899180743,15,1,0.25,0.25
31,"Untreated",0.796473538106193,15,0,0.25,0.25
32,"Untreated",0.430098716138988,15,0,0.25,0.25
33,"Untreated",0.269184883782038,15,1,0.25,0.25
34,"Treated",0.0876228689083686,15,0,0.25,0.25
35,"Treated",0.822949070087256,15,1,0.25,0.25
36,"Treated",-0.0644439699260192,15,1,0.25,0.25
37,"Untreated",-0.997751989852183,15,0,0.25,0.25
38,"Treated",0.357319694702542,15,1,0.25,0.25
39,"Untreated",0.24584978147941,15,0,0.25,0.25
40,"Treated",-1.05940629558843,15,0,0.25,0.25
41,"Treated",0.565659227387906,15,1,0.25,0.25
42,"Treated",-0.604107640106435,15,0,0.25,0.25
43,"Treated",0.147932959296896,15,1,0.25,0.25
44,"Untreated",0.0376343450324406,15,0,0.25,0.25
45,"Treated",0.0980801241540015,15,1,0.25,0.25
46,"Untreated",-0.156379449870677,15,1,0.25,0.25
47,"Untreated",0.710645073404124,15,0,0.25,0.25
48,"Untreated",0.341735275250112,15,1,0.25,0.25
49,"Treated",-0.51942814555569,15,1,0.25,0.25
50,"Treated",0.0078413447012763,15,0,0.25,0.25
51,"Untreated",-0.621604839171976,15,1,0.25,0.25
52,"Treated",0.495929490797165,15,0,0.25,0.25
53,"Untreated",0.431982569799211,15,1,0.25,0.25
54,"Untreated",-0.87751927437777,15,0,0.25,0.25
55,"Treated",0.0744041092580756,15,1,0.25,0.25
56,"Treated",0.555037280179034,15,1,0.25,0.25
57,"Untreated",-0.0913764571916572,15,0,0.25,0.25
58,"Untreated",-0.127593884005655,15,0,0.25,0.25
59,"Untreated",-0.125468343511847,15,0,0.25,0.25
60,"Untreated",0.408310479634572,15,0,0.25,0.25
